elevation_meters,elevation_factor,rain_intensity_mm_hr,cumulative_rainfall_3h_mm,soil_saturation_percent,drainage_capacity_m3s,drainage_saturation_percent,current_water_level_cm,water_level_rise_rate_10m,future_water_level_15m_cm,future_water_level_30m_cm,future_water_level_60m_cm,is_anomaly,risk_class,risk_label
554.6,0.707,10.3,32.2,46.3,18.8,44.4,22.4,-0.1,22.1,22.7,21.7,0,2,HIGH
566.2,0.437,45.6,145.2,96.3,22.0,100.0,30.3,6.28,39.2,49.4,65.9,0,3,CRITICAL
547.3,0.877,7.6,21.2,42.4,16.0,35.2,18.0,0.25,18.3,18.8,20.5,0,1,MODERATE
558.0,0.628,1.0,35.6,38.4,15.2,4.4,10.9,-0.05,10.7,10.0,11.5,0,0,LOW
567.6,0.405,4.1,19.1,40.9,22.0,13.3,11.7,0.12,11.4,12.6,12.9,0,0,LOW
547.5,0.872,9.8,31.2,39.5,15.0,45.2,23.7,0.32,24.0,25.0,25.4,0,2,HIGH
577.4,0.177,4.5,18.9,33.0,15.4,16.9,6.2,0.01,6.6,6.8,4.9,0,0,LOW
585.0,0.0,0.0,4.7,31.2,11.8,0.0,3.0,-0.28,2.6,2.0,2.8,0,0,LOW
577.8,0.167,44.4,103.1,73.3,16.4,100.0,26.9,4.8,34.1,41.4,53.2,0,3,CRITICAL
582.1,0.067,33.4,90.5,82.9,13.2,100.0,29.2,4.34,35.9,41.4,52.8,0,3,CRITICAL
557.0,0.651,24.4,82.9,76.9,24.9,100.0,32.8,4.32,39.7,45.2,57.6,0,3,CRITICAL
554.1,0.719,3.3,15.6,30.3,11.2,15.6,11.4,0.05,11.6,12.4,11.4,0,0,LOW
564.9,0.467,2.3,24.4,38.1,20.0,7.7,8.4,-0.16,8.0,7.7,7.3,0,0,LOW
547.9,0.863,1.3,20.6,49.2,24.2,4.6,9.7,-0.14,9.6,8.5,10.4,0,0,LOW
547.5,0.872,23.2,67.6,70.9,15.9,100.0,35.4,5.83,43.9,52.7,70.4,0,3,CRITICAL
552.2,0.763,47.6,100.9,72.2,15.7,100.0,36.0,7.03,46.4,56.1,76.4,0,3,CRITICAL
578.3,0.156,10.1,15.4,42.0,19.8,37.5,9.3,-0.05,9.7,8.6,8.0,0,0,LOW
557.9,0.63,2.3,16.2,31.5,18.9,6.7,7.8,0.14,7.9,7.6,10.0,0,0,LOW
578.0,0.163,12.9,40.3,52.6,24.3,48.9,12.6,0.26,13.0,13.7,15.7,0,1,MODERATE
555.2,0.693,7.7,21.1,39.8,14.4,37.2,17.6,0.16,18.2,18.0,18.5,0,1,MODERATE
581.6,0.079,8.5,47.4,61.7,22.3,41.2,13.7,0.24,14.4,14.4,13.6,0,1,MODERATE
552.5,0.756,17.5,77.6,63.2,21.8,88.8,34.6,4.85,41.6,48.8,63.6,0,3,CRITICAL
561.9,0.537,22.8,61.0,68.0,16.8,100.0,29.8,4.91,37.5,43.6,59.1,0,3,CRITICAL
558.4,0.619,2.1,41.4,52.2,20.1,9.5,7.9,0.2,8.4,8.4,10.7,0,0,LOW
560.1,0.579,0.7,16.4,45.4,21.0,2.6,6.4,0.07,6.3,6.2,5.4,0,0,LOW
572.5,0.291,93.1,148.2,94.4,21.3,100.0,28.0,9.53,42.3,56.6,82.2,0,3,CRITICAL
567.1,0.416,4.8,13.7,27.0,11.0,20.6,12.1,-0.21,12.2,11.4,10.5,0,0,LOW
551.3,0.784,1.0,7.5,28.1,20.2,2.4,11.8,-0.29,10.9,10.1,10.5,0,0,LOW
576.7,0.193,3.8,42.2,60.2,18.0,22.2,11.1,-0.25,10.6,9.4,10.9,0,0,LOW
583.1,0.044,0.7,15.8,36.3,10.1,4.4,3.0,0.19,3.2,3.4,5.3,0,0,LOW
574.2,0.251,9.0,17.9,40.9,11.3,57.0,16.0,0.09,15.9,16.3,18.0,0,1,MODERATE
584.4,0.014,29.2,71.4,71.6,11.2,100.0,28.9,3.17,33.4,39.1,48.2,0,3,CRITICAL
561.8,0.54,7.5,22.3,35.9,12.1,38.9,20.0,0.2,20.5,20.5,20.0,0,1,MODERATE
576.5,0.198,10.6,28.4,44.0,19.9,41.0,11.0,0.33,11.9,11.6,13.8,0,0,LOW
560.2,0.577,20.3,53.9,51.2,11.6,100.0,30.9,3.71,36.3,42.1,51.3,0,3,CRITICAL
549.4,0.828,12.8,46.8,62.3,14.3,97.6,33.7,4.09,39.5,45.5,55.7,0,3,CRITICAL
562.4,0.526,35.6,115.8,90.6,17.6,100.0,31.3,5.11,39.2,46.5,60.3,0,3,CRITICAL
572.5,0.291,36.2,79.2,76.5,22.8,100.0,29.4,5.04,37.0,43.9,59.6,0,3,CRITICAL
580.5,0.105,0.2,20.9,49.2,24.4,0.7,3.0,-0.37,2.7,1.0,1.8,0,0,LOW
556.6,0.66,27.1,72.1,63.6,10.8,100.0,35.2,4.94,42.8,50.3,65.4,0,3,CRITICAL
571.7,0.309,11.1,36.8,43.7,17.2,49.4,17.0,-0.04,16.5,16.6,15.8,0,1,MODERATE
576.5,0.198,80.9,242.2,100.0,13.7,100.0,30.6,7.6,41.9,54.0,75.9,0,3,CRITICAL
547.8,0.865,11.9,67.3,66.1,16.7,82.4,34.0,4.16,40.5,47.4,59.1,0,3,CRITICAL
579.7,0.123,78.0,221.0,100.0,23.4,100.0,25.9,8.52,38.6,51.8,75.2,0,3,CRITICAL
555.4,0.688,25.3,68.7,72.3,20.3,100.0,32.8,5.12,40.9,48.7,63.4,0,3,CRITICAL
564.4,0.479,5.1,16.4,28.4,20.1,12.6,12.4,-0.28,12.2,11.2,11.7,0,0,LOW
549.9,0.816,13.9,37.6,56.5,13.0,100.0,37.2,3.86,43.4,47.9,58.1,0,3,CRITICAL
542.5,0.988,87.2,171.3,100.0,15.4,100.0,39.9,10.7,55.7,72.0,102.0,0,3,CRITICAL
572.8,0.284,35.1,96.9,79.4,24.8,100.0,28.5,4.77,35.9,42.8,57.0,0,3,CRITICAL
557.3,0.644,1.8,23.3,33.6,23.1,4.6,7.4,0.19,7.8,7.6,6.9,0,0,LOW
579.3,0.133,22.1,43.5,55.9,24.1,89.7,26.8,3.56,32.2,37.2,45.7,0,3,CRITICAL
579.0,0.14,7.6,49.7,59.6,13.1,60.5,15.6,0.05,15.7,15.5,16.0,0,1,MODERATE
560.3,0.574,0.1,39.6,51.2,14.5,0.6,5.1,-0.26,5.2,5.2,3.0,0,0,LOW
569.6,0.358,9.3,61.1,68.9,13.9,80.7,23.1,3.27,27.5,32.8,41.7,0,2,HIGH
578.3,0.156,4.8,22.3,37.9,22.6,14.1,5.1,-0.08,4.9,4.4,6.4,0,0,LOW
574.4,0.247,30.8,85.1,82.4,18.1,100.0,30.7,4.99,38.4,45.0,60.4,0,3,CRITICAL
562.5,0.523,7.4,25.1,43.0,16.4,34.0,15.4,-0.21,15.3,14.9,13.9,0,1,MODERATE
558.2,0.623,31.6,69.1,71.7,15.0,100.0,34.3,5.19,41.7,49.4,63.4,0,3,CRITICAL
578.6,0.149,0.0,7.9,37.3,17.7,0.0,3.0,0.13,3.3,4.1,4.0,0,0,LOW
567.2,0.414,6.6,26.9,52.0,12.7,47.3,20.7,-0.24,20.4,19.6,20.8,0,1,MODERATE
555.4,0.688,5.0,15.0,31.0,11.6,23.4,16.2,-0.28,15.7,14.9,16.0,0,1,MODERATE
576.3,0.202,4.8,20.0,34.1,22.3,12.8,4.5,-0.27,4.5,3.6,4.0,0,0,LOW
566.6,0.428,1.3,35.6,41.0,11.1,8.4,8.1,0.16,8.4,9.4,10.2,0,0,LOW
573.3,0.272,3.7,11.8,44.8,19.1,15.2,5.7,0.16,5.9,6.2,5.8,0,0,LOW
575.0,0.233,14.6,33.0,38.2,17.2,56.7,17.0,-0.1,17.3,17.1,16.1,0,1,MODERATE
545.4,0.921,6.2,36.4,51.4,20.9,26.7,17.4,-0.04,16.9,18.1,17.9,0,1,MODERATE
583.9,0.026,9.7,41.0,48.3,17.2,47.7,11.9,0.08,12.5,11.8,13.0,0,0,LOW
580.8,0.098,8.5,36.4,41.5,21.6,28.6,11.4,0.04,11.3,12.0,11.5,0,0,LOW
571.1,0.323,37.6,108.5,75.6,18.9,100.0,32.7,5.6,41.3,49.7,63.7,0,3,CRITICAL
558.3,0.621,42.4,101.3,87.9,24.7,100.0,34.3,5.45,42.1,50.5,67.2,0,3,CRITICAL
575.3,0.226,12.2,41.3,44.3,17.6,53.7,19.2,0.41,19.3,21.4,20.6,0,1,MODERATE
565.4,0.456,7.2,44.6,50.7,21.7,29.4,12.5,0.28,12.8,13.5,15.0,0,1,MODERATE
545.8,0.912,2.0,26.5,44.1,21.0,7.3,15.8,0.0,15.8,16.2,16.2,0,1,MODERATE
550.3,0.807,55.2,90.4,76.8,12.5,100.0,36.0,8.33,48.5,60.0,85.0,0,3,CRITICAL
562.2,0.53,1.1,41.5,56.6,18.0,6.1,10.6,-0.21,10.3,10.4,9.0,0,0,LOW
555.9,0.677,6.4,13.5,41.7,16.3,28.7,14.5,0.27,14.5,14.6,14.9,0,1,MODERATE
584.1,0.021,6.4,21.8,33.7,16.3,23.2,5.9,-0.13,6.0,6.0,3.4,0,0,LOW
554.1,0.719,7.0,33.3,51.4,19.7,32.0,16.0,-0.09,15.9,16.0,15.2,0,1,MODERATE
549.6,0.823,3.2,18.1,37.8,10.0,21.2,19.1,-0.24,18.9,18.4,17.6,0,1,MODERATE
545.0,0.93,27.5,45.4,53.2,22.7,100.0,37.3,6.16,46.3,56.0,73.6,0,3,CRITICAL
552.3,0.76,2.4,20.8,40.0,13.7,12.3,15.4,0.12,15.7,16.3,16.5,0,1,MODERATE
550.7,0.798,18.1,65.3,63.2,22.3,89.8,33.3,4.26,39.9,45.9,58.3,0,3,CRITICAL
564.8,0.47,2.4,9.1,33.5,18.4,7.6,9.9,0.23,9.8,11.6,10.7,0,0,LOW
573.9,0.258,1.3,3.6,38.0,19.5,4.4,7.2,0.01,7.0,7.3,7.2,0,0,LOW
573.5,0.267,43.2,81.3,72.7,10.4,100.0,31.9,5.01,39.8,46.7,61.6,0,3,CRITICAL
582.0,0.07,3.8,17.3,46.8,21.7,14.3,6.8,-0.29,6.3,5.2,5.9,0,0,LOW
559.6,0.591,31.0,75.9,59.7,10.8,100.0,32.5,5.14,40.7,48.5,62.4,0,3,CRITICAL
559.8,0.586,14.2,55.6,61.8,17.2,89.3,30.6,3.2,35.5,39.9,49.4,0,3,CRITICAL
553.4,0.735,1.5,40.8,51.9,18.5,7.4,10.0,-0.15,10.0,9.1,9.7,0,0,LOW
548.8,0.842,56.0,105.7,74.0,13.5,100.0,34.0,8.56,47.0,59.7,83.3,0,3,CRITICAL
546.7,0.891,5.1,41.7,43.1,18.0,21.4,16.5,-0.06,16.1,16.5,14.4,0,1,MODERATE
552.2,0.763,35.3,81.8,66.2,16.0,100.0,33.4,6.06,42.5,50.9,68.2,0,3,CRITICAL
572.1,0.3,3.3,6.1,25.8,23.9,6.2,7.4,0.17,7.7,8.3,7.9,0,0,LOW
575.3,0.226,34.6,86.5,75.7,18.8,100.0,28.8,4.48,35.7,42.6,53.6,0,3,CRITICAL
572.0,0.302,0.2,32.2,55.9,20.4,1.0,7.5,-0.36,6.7,5.5,5.4,0,0,LOW
562.1,0.533,12.9,48.9,54.2,14.1,86.8,31.1,4.29,37.4,45.0,57.2,0,3,CRITICAL
568.6,0.381,26.4,76.9,68.2,20.8,100.0,31.0,4.52,37.7,43.9,55.9,0,3,CRITICAL
560.5,0.57,49.1,142.4,100.0,21.3,100.0,31.8,6.22,41.6,49.5,67.9,0,3,CRITICAL
547.8,0.865,43.2,135.1,100.0,17.1,100.0,35.9,7.43,47.5,58.1,80.4,0,3,CRITICAL
560.8,0.563,30.8,99.0,83.3,23.5,100.0,30.4,4.91,38.1,44.9,59.2,0,3,CRITICAL
542.4,0.991,39.4,126.6,100.0,12.3,100.0,40.6,6.18,49.7,58.2,74.7,0,3,CRITICAL
568.3,0.388,4.0,34.4,38.8,15.2,17.9,10.3,0.24,11.1,10.5,12.0,0,0,LOW
570.5,0.337,6.0,50.2,50.2,15.3,34.5,13.3,-0.17,12.7,12.0,13.2,0,0,LOW
565.1,0.463,6.1,24.5,33.9,19.3,18.8,12.9,0.07,13.2,13.9,13.0,0,1,MODERATE
567.8,0.4,8.5,15.1,38.6,14.8,38.8,16.0,0.12,15.7,15.4,17.6,0,1,MODERATE
571.0,0.326,9.0,31.8,37.2,22.6,25.9,13.3,-0.09,13.6,13.3,11.2,0,1,MODERATE
548.0,0.86,14.2,48.0,58.1,17.5,82.5,29.6,4.47,36.0,42.1,55.1,0,3,CRITICAL
576.2,0.205,3.1,26.1,34.4,14.7,12.7,6.9,0.2,7.5,7.7,9.0,0,0,LOW
580.2,0.112,21.2,59.1,68.8,13.5,100.0,29.0,2.76,32.9,37.0,43.5,0,3,CRITICAL
557.4,0.642,3.3,40.2,51.3,12.8,23.1,12.1,-0.28,11.8,10.4,11.2,0,0,LOW
565.5,0.453,6.7,37.2,47.0,14.0,39.4,18.9,-0.23,19.0,17.8,15.8,0,1,MODERATE
579.6,0.126,12.6,63.7,60.4,24.9,53.5,15.6,0.23,15.6,16.3,18.2,0,1,MODERATE
544.2,0.949,28.7,88.3,73.3,17.9,100.0,34.6,5.77,42.9,51.0,69.1,0,3,CRITICAL
573.3,0.272,24.2,77.0,58.6,19.7,100.0,28.1,4.06,34.6,40.0,52.9,0,3,CRITICAL
548.0,0.86,18.7,80.3,75.7,13.3,100.0,35.3,4.77,42.6,50.3,62.7,0,3,CRITICAL
544.4,0.944,3.0,22.7,51.0,19.3,13.9,17.8,0.17,18.2,18.7,18.5,0,1,MODERATE
562.8,0.516,14.3,46.1,59.1,18.6,79.5,29.9,3.81,36.0,40.9,51.2,0,3,CRITICAL
561.9,0.537,1.6,37.9,39.8,12.9,8.6,11.8,-0.32,11.6,11.4,10.8,0,0,LOW
582.1,0.067,8.5,21.9,33.4,12.1,41.1,11.6,0.24,12.0,13.1,14.0,0,1,MODERATE
555.3,0.691,9.6,41.5,44.1,11.5,64.4,27.3,0.14,27.1,28.0,29.1,0,2,HIGH
547.7,0.867,0.7,9.1,37.2,18.3,2.5,13.7,0.18,14.3,13.3,16.2,0,1,MODERATE
565.1,0.463,5.8,18.4,48.8,13.7,36.2,15.8,0.18,15.6,16.0,15.8,0,1,MODERATE
550.4,0.805,56.1,167.1,100.0,12.3,100.0,34.8,7.48,46.5,58.1,77.8,0,3,CRITICAL
574.7,0.24,55.3,95.7,74.5,18.3,100.0,26.1,6.6,36.4,46.1,63.8,0,3,CRITICAL
579.9,0.119,7.8,40.5,46.8,22.5,28.4,11.7,-0.21,11.0,10.7,9.5,0,0,LOW
565.4,0.456,0.8,34.0,43.7,18.1,3.4,7.7,-0.35,7.2,6.9,7.1,0,0,LOW
576.4,0.2,3.6,36.8,40.5,14.2,18.0,8.1,-0.02,8.4,7.7,8.9,0,0,LOW
569.3,0.365,9.0,26.7,39.2,16.4,37.6,12.3,0.14,12.6,12.2,12.9,0,0,LOW
543.5,0.965,53.1,153.7,100.0,22.7,100.0,40.0,7.75,51.7,63.0,86.2,0,3,CRITICAL
555.5,0.686,2.7,35.8,50.6,16.0,14.9,12.9,0.14,13.0,13.0,14.1,0,1,MODERATE
557.1,0.649,26.0,62.9,56.0,14.2,100.0,35.4,4.4,42.4,48.7,62.1,0,3,CRITICAL
549.8,0.819,2.1,42.7,51.6,14.6,13.0,15.0,-0.04,14.8,14.5,16.2,0,1,MODERATE
565.6,0.451,71.6,121.4,87.4,24.1,100.0,32.4,8.48,44.8,58.2,80.1,0,3,CRITICAL
550.6,0.8,8.7,27.8,42.5,22.2,29.1,20.6,0.31,20.7,21.5,22.3,0,1,MODERATE
554.8,0.702,26.9,85.1,78.3,16.7,100.0,35.9,4.75,43.1,50.8,62.0,0,3,CRITICAL
574.8,0.237,7.6,38.0,56.4,18.4,40.8,16.3,-0.04,16.3,16.5,16.1,0,1,MODERATE
582.8,0.051,17.8,71.0,57.9,19.5,92.5,26.2,3.1,31.0,35.1,44.3,0,3,CRITICAL
555.2,0.693,3.8,40.8,44.3,17.2,17.1,14.0,-0.07,14.1,13.5,13.0,0,1,MODERATE
562.9,0.514,2.8,39.9,47.6,17.6,13.3,8.9,-0.17,8.3,7.6,7.9,0,0,LOW
567.7,0.402,50.1,93.5,78.5,24.2,100.0,28.6,5.67,37.5,45.6,61.2,0,3,CRITICAL
555.4,0.688,44.9,74.6,65.8,21.6,100.0,35.3,5.88,44.5,53.3,68.5,0,3,CRITICAL
581.1,0.091,39.3,79.3,79.6,17.4,100.0,29.9,5.14,37.1,46.0,59.3,0,3,CRITICAL
546.1,0.905,17.7,60.5,57.8,24.2,74.0,33.3,0.16,33.5,33.2,34.0,0,2,HIGH
583.8,0.028,29.7,77.4,60.5,14.0,100.0,27.1,3.71,32.2,37.2,47.2,0,3,CRITICAL
558.1,0.626,1.3,29.2,40.6,15.2,6.1,8.9,-0.16,8.4,9.1,8.5,0,0,LOW
556.1,0.672,7.3,39.5,56.9,15.8,46.0,17.8,0.27,17.9,18.4,20.2,0,1,MODERATE
578.3,0.156,6.8,35.2,42.4,17.8,28.3,12.3,-0.03,12.3,12.3,13.4,0,0,LOW
572.7,0.286,18.2,76.4,58.7,18.9,98.9,26.3,4.06,32.7,38.9,49.4,0,3,CRITICAL
552.8,0.749,7.9,10.4,25.3,20.1,17.4,12.9,0.19,12.8,13.7,12.4,0,1,MODERATE
545.6,0.916,2.9,15.1,28.6,12.7,11.4,15.7,-0.12,15.7,14.6,16.8,0,1,MODERATE
549.9,0.816,16.3,44.8,59.1,19.2,87.8,31.7,4.24,37.8,45.3,55.9,0,3,CRITICAL
543.9,0.956,30.3,75.1,62.2,13.2,100.0,39.5,5.56,48.1,56.5,71.3,0,3,CRITICAL
567.4,0.409,8.7,42.9,56.7,22.9,37.7,18.1,0.11,18.7,19.0,20.0,0,1,MODERATE
546.2,0.902,2.6,19.8,42.2,16.5,11.6,12.6,-0.31,12.0,10.8,9.1,0,0,LOW
566.2,0.437,3.9,15.3,32.8,10.2,21.9,10.6,-0.17,10.5,9.3,10.9,0,0,LOW
554.5,0.709,4.9,36.4,55.3,20.5,23.1,14.9,-0.05,15.0,15.7,16.3,0,1,MODERATE
548.7,0.844,6.4,22.9,48.0,16.4,32.8,16.6,-0.2,16.6,16.2,14.3,0,1,MODERATE
550.1,0.812,18.5,44.3,51.4,23.7,70.2,26.4,0.36,26.8,27.6,28.0,0,2,HIGH
580.9,0.095,16.5,40.9,41.7,17.2,70.0,21.8,0.12,22.1,22.4,22.3,0,2,HIGH
559.1,0.602,21.4,43.0,58.4,22.2,98.5,33.9,4.64,40.7,47.7,60.9,0,3,CRITICAL
560.4,0.572,8.1,28.9,43.5,13.2,46.7,21.0,-0.19,20.3,19.6,18.9,0,1,MODERATE
574.7,0.24,31.3,93.2,73.7,13.2,100.0,30.5,4.78,37.3,44.4,59.1,0,3,CRITICAL
551.2,0.786,4.1,21.7,46.4,15.0,22.2,17.7,-0.14,17.5,17.7,15.9,0,1,MODERATE
560.3,0.574,11.4,31.2,49.5,15.4,64.1,23.1,-0.0,22.6,23.8,24.7,0,2,HIGH
571.6,0.312,29.1,91.9,85.2,15.3,100.0,29.7,4.63,36.4,43.3,58.2,0,3,CRITICAL
542.9,0.979,3.6,47.0,58.0,19.6,18.6,19.3,0.11,19.1,20.1,19.8,0,1,MODERATE
583.4,0.037,2.1,17.0,46.3,10.3,16.5,3.0,0.19,2.8,3.0,2.4,0,0,LOW
549.7,0.821,38.7,58.4,60.8,24.4,100.0,33.5,5.79,42.5,51.1,66.1,0,3,CRITICAL
550.2,0.809,7.6,52.3,48.1,24.6,26.0,19.8,-0.0,19.5,19.1,20.7,0,1,MODERATE
574.1,0.253,20.7,39.2,43.7,17.1,92.6,26.2,2.84,30.3,35.4,42.3,0,3,CRITICAL
565.4,0.456,0.5,23.0,47.7,21.5,1.9,9.7,0.02,9.9,10.3,8.4,0,0,LOW
549.7,0.821,21.1,50.9,63.6,20.6,100.0,35.2,4.75,42.6,49.3,63.4,0,3,CRITICAL
550.9,0.793,6.8,48.9,55.7,12.8,51.8,20.7,0.26,20.9,20.6,22.0,0,1,MODERATE
549.6,0.823,1.0,6.3,29.0,15.1,3.4,11.5,0.21,11.9,12.1,13.2,0,0,LOW
549.0,0.837,16.9,65.8,70.5,14.9,100.0,34.8,5.43,43.0,50.1,66.7,0,3,CRITICAL
568.5,0.384,5.0,33.8,38.5,20.9,16.1,6.7,0.12,6.8,7.9,9.2,0,0,LOW
566.5,0.43,8.8,27.8,44.4,11.6,58.9,21.3,0.16,21.9,22.0,21.5,0,2,HIGH
583.7,0.03,1.5,22.4,39.0,12.6,8.1,6.2,-0.32,5.9,4.3,3.1,0,0,LOW
545.9,0.909,2.9,24.8,50.7,17.8,14.5,14.9,-0.21,15.0,14.2,13.1,0,1,MODERATE
550.7,0.798,6.4,18.1,39.1,22.2,19.7,16.1,-0.03,16.0,15.9,17.3,0,1,MODERATE
564.9,0.467,1.7,37.6,44.2,11.0,12.0,8.9,0.18,8.7,9.8,9.6,0,0,LOW
579.1,0.137,43.5,116.9,90.8,22.6,100.0,25.9,5.24,33.7,41.3,57.3,0,3,CRITICAL
574.2,0.251,0.1,13.7,35.6,11.0,0.6,3.0,-0.28,2.1,2.5,0.1,0,0,LOW
556.2,0.67,11.9,44.5,54.8,24.8,46.0,22.1,0.17,22.5,22.8,24.8,0,2,HIGH
579.3,0.133,2.4,14.3,30.4,11.5,11.1,5.8,0.11,5.6,5.3,5.9,0,0,LOW
579.4,0.13,6.6,35.1,46.0,19.6,27.1,10.9,0.19,11.6,10.7,10.4,0,0,LOW
553.7,0.728,46.9,140.2,100.0,20.9,100.0,35.4,6.24,44.4,55.0,72.5,0,3,CRITICAL
554.5,0.709,3.2,8.1,31.0,20.0,8.7,12.9,0.07,13.0,12.7,12.1,0,0,LOW
567.9,0.398,60.8,120.8,88.7,11.1,100.0,28.9,7.56,40.0,50.9,73.4,0,3,CRITICAL
571.6,0.312,4.1,39.1,43.1,15.1,20.5,10.5,0.12,10.2,10.4,10.3,0,0,LOW
565.1,0.463,24.4,43.9,54.5,12.1,100.0,32.6,5.0,40.3,48.2,62.7,0,3,CRITICAL
559.2,0.6,14.2,61.9,54.7,21.9,62.1,26.4,0.14,27.0,25.9,25.8,0,2,HIGH
569.8,0.353,38.8,59.0,65.2,21.5,100.0,29.6,5.89,38.8,47.8,63.9,0,3,CRITICAL
568.0,0.395,14.5,35.2,49.8,22.6,55.9,20.2,-0.1,20.0,19.4,20.9,0,1,MODERATE
546.4,0.898,13.8,47.6,45.3,17.0,64.4,28.8,0.02,28.8,28.1,30.2,0,2,HIGH
580.5,0.105,3.9,30.1,35.1,15.8,15.2,4.9,0.07,5.0,5.1,4.8,0,0,LOW
561.8,0.54,3.3,16.0,29.7,12.1,14.2,12.1,-0.14,11.6,10.7,10.2,0,0,LOW
579.4,0.13,44.7,93.0,84.8,16.2,100.0,27.2,4.78,34.8,40.9,56.4,0,3,CRITICAL
545.0,0.93,7.2,13.5,35.0,13.4,32.9,19.1,0.07,19.5,18.9,18.2,0,1,MODERATE
570.2,0.344,8.4,27.5,51.4,10.3,73.4,25.8,0.14,26.5,26.5,27.2,0,2,HIGH
555.4,0.688,25.7,64.1,59.2,15.7,100.0,33.3,5.57,41.9,49.9,64.1,0,3,CRITICAL
559.2,0.6,7.4,50.1,49.0,11.3,56.2,24.8,-0.06,24.4,25.1,23.1,0,2,HIGH
548.0,0.86,54.7,102.7,77.5,19.9,100.0,37.7,8.26,50.2,63.0,85.9,0,3,CRITICAL
572.6,0.288,24.1,68.2,73.6,16.8,100.0,29.8,4.65,36.5,43.1,57.4,0,3,CRITICAL
563.3,0.505,16.4,60.9,50.6,16.5,88.0,26.6,3.37,31.8,37.3,46.7,0,3,CRITICAL
555.9,0.677,38.3,60.8,70.0,17.5,100.0,31.2,6.68,41.6,50.3,69.6,0,3,CRITICAL
548.1,0.858,0.9,40.3,53.2,18.6,4.5,10.9,0.14,11.3,10.6,13.3,0,0,LOW
569.0,0.372,5.3,45.2,61.3,12.5,45.5,19.4,0.14,19.3,20.6,21.8,0,1,MODERATE
553.2,0.74,11.3,30.6,43.1,16.3,52.3,23.8,0.29,24.3,24.5,26.1,0,2,HIGH
558.8,0.609,4.6,47.2,51.3,17.7,23.3,15.4,-0.31,15.2,14.9,12.5,0,1,MODERATE
547.7,0.867,24.5,75.9,74.0,20.8,100.0,39.1,5.85,48.2,55.7,73.5,0,3,CRITICAL
559.9,0.584,45.3,121.6,92.1,11.1,100.0,35.1,6.01,43.7,53.2,68.6,0,3,CRITICAL
573.6,0.265,9.9,55.5,67.2,21.1,55.2,19.8,0.12,20.1,19.8,21.2,0,1,MODERATE
559.1,0.602,7.5,39.4,43.4,12.4,45.9,19.7,0.09,20.0,19.1,21.2,0,1,MODERATE
574.4,0.247,58.7,138.8,90.8,24.0,100.0,29.6,6.74,39.4,50.3,70.3,0,3,CRITICAL
561.4,0.549,10.6,59.3,59.7,22.0,50.3,17.4,0.15,17.3,18.5,19.6,0,1,MODERATE
551.6,0.777,12.1,67.0,68.2,22.3,64.8,29.3,0.28,29.3,29.2,30.8,0,2,HIGH
543.1,0.974,7.8,25.4,37.4,17.9,28.5,21.7,-0.03,21.7,21.3,22.9,0,1,MODERATE
546.2,0.902,43.3,123.3,84.7,24.3,100.0,36.6,6.44,45.8,55.3,73.5,0,3,CRITICAL
565.8,0.447,15.1,46.6,55.6,15.4,95.4,27.8,3.0,32.0,37.3,45.6,0,3,CRITICAL
563.4,0.502,25.9,98.6,74.2,22.4,100.0,31.8,4.06,37.9,43.9,57.1,0,3,CRITICAL
582.5,0.058,30.1,85.5,62.9,18.3,100.0,25.5,3.25,30.6,35.9,45.3,0,3,CRITICAL
578.0,0.163,7.5,25.1,46.3,21.9,27.7,9.1,0.03,8.8,10.0,8.0,0,0,LOW
543.0,0.977,10.2,33.2,50.1,22.7,39.4,23.4,0.29,23.9,23.5,25.1,0,2,HIGH
560.9,0.56,34.0,77.3,68.9,10.9,100.0,29.8,4.63,36.5,44.5,55.6,0,3,CRITICAL
547.1,0.881,8.1,16.8,42.5,11.7,51.5,27.4,0.18,27.8,28.1,27.5,0,2,HIGH
550.4,0.805,28.4,102.3,91.1,21.3,100.0,34.3,6.22,43.2,52.5,69.4,0,3,CRITICAL
579.6,0.126,50.9,130.0,96.8,18.6,100.0,29.8,6.33,38.9,48.8,68.2,0,3,CRITICAL
569.9,0.351,17.6,47.0,59.2,11.3,100.0,29.5,3.11,34.3,38.6,46.4,0,3,CRITICAL
577.7,0.17,24.4,70.6,61.9,23.0,100.0,30.7,3.86,36.4,41.5,53.1,0,3,CRITICAL
550.4,0.805,29.4,71.9,62.4,20.7,100.0,34.4,4.92,41.8,50.0,61.8,0,3,CRITICAL
578.7,0.147,33.6,69.0,68.9,11.9,100.0,30.3,4.75,37.1,44.2,58.9,0,3,CRITICAL
552.1,0.765,9.0,20.8,46.4,16.2,45.1,23.2,-0.05,23.1,23.7,22.1,0,2,HIGH
562.6,0.521,0.9,9.1,42.8,10.9,6.2,11.2,0.08,11.7,12.1,12.2,0,0,LOW
582.4,0.06,9.3,53.3,63.8,22.9,45.3,14.2,0.29,14.7,15.1,17.4,0,1,MODERATE
577.5,0.174,20.2,37.4,39.6,12.9,100.0,29.6,2.93,33.8,39.0,48.3,0,3,CRITICAL
563.9,0.491,10.8,22.4,46.9,24.4,36.3,16.2,0.33,16.9,16.9,17.1,0,1,MODERATE
545.5,0.919,24.9,64.9,53.4,16.8,100.0,36.4,5.66,44.9,54.2,69.4,0,3,CRITICAL
